SCI  hem1341m1020_sci_564_02.fits                       UVES.2010-05-12T03:56:31.654.fits  0.8  6250.00 55328.16425525 14.3 742.4 4684230
WAV  thar_wav_564_02_01.fits                            UVES.2010-05-12T05:41:49.559.fits  0.8    19.00 55328.23737916 14.3 742.1 4684230
ORD  thar_ord_564_02_01.fits                            UVES.2010-05-11T11:59:37.500.fits  1.2     7.23 55327.49973958 13.9 743.1 4684219
FMT  thar_fmt_564_02_01.fits                            UVES.2010-05-11T11:57:31.678.fits  0.7    17.75 55327.49828331 13.8 743.1 4684217
FLAT flat_cal_564_02_01.fits                            UVES.2010-05-11T12:06:28.856.fits  0.8    10.85 55327.50450065 13.9 743.2 4684219
FLAT flat_cal_564_02_02.fits                            UVES.2010-05-11T12:05:09.600.fits  0.8    10.85 55327.50358333 13.9 743.2 4684219
FLAT flat_cal_564_02_03.fits                            UVES.2010-05-11T12:03:50.683.fits  0.8    10.85 55327.50266994 13.9 743.2 4684219
FLAT flat_cal_564_02_04.fits                            UVES.2010-05-11T12:02:31.745.fits  0.8    10.85 55327.50175631 13.9 743.1 4684219
FLAT flat_cal_564_02_05.fits                            UVES.2010-05-11T12:01:12.858.fits  0.8    10.85 55327.50084326 13.9 743.1 4684219
BIAS bias_cal_564_02_01.fits                            UVES.2010-05-12T10:58:40.723.fits  0.0     0.00 55328.45741577  0.0   0.0 0
BIAS bias_cal_564_02_02.fits                            UVES.2010-05-12T10:59:27.517.fits  0.0     0.00 55328.45795737  0.0   0.0 0
BIAS bias_cal_564_02_03.fits                            UVES.2010-05-12T11:00:14.311.fits  0.0     0.00 55328.45849897  0.0   0.0 0
BIAS bias_cal_564_02_04.fits                            UVES.2010-05-12T11:01:01.105.fits  0.0     0.00 55328.45904057  0.0   0.0 0
BIAS bias_cal_564_02_05.fits                            UVES.2010-05-12T11:01:47.899.fits  0.0     0.00 55328.45958217  0.0   0.0 0
