SCI  pg0117p213_sci_346_02.fits                         UVES.2010-10-31T03:38:50.740.fits  0.8  3300.00 55500.15197616 10.1 743.5 3752755
WAV  thar_wav_346_02_01.fits                            UVES.2010-10-31T04:34:57.531.fits  0.8    25.00 55500.19094365 10.1 743.2 3752755
ORD  thar_ord_346_02_01.fits                            UVES.2010-10-31T11:48:20.273.fits  1.2   111.73 55500.49190131 10.0 744.1 3752755
FMT  thar_fmt_346_02_01.fits                            UVES.2010-10-31T10:27:26.106.fits  0.7    16.67 55500.43571882  9.9 743.2 3752755
FLAT flat_cal_346_02_01.fits                            UVES.2010-10-31T10:29:09.924.fits  0.8    14.81 55500.43692042  9.9 743.2 3752755
FLAT flat_cal_346_02_02.fits                            UVES.2010-10-31T10:30:31.550.fits  0.8    14.81 55500.43786516  9.9 743.2 3752755
FLAT flat_cal_346_02_03.fits                            UVES.2010-10-31T10:31:53.498.fits  0.8    14.81 55500.43881363  9.9 743.2 3752755
FLAT flat_cal_346_02_04.fits                            UVES.2010-10-31T10:33:15.384.fits  0.8    14.81 55500.43976139  9.9 743.2 3752755
FLAT flat_cal_346_02_05.fits                            UVES.2010-10-31T10:34:36.859.fits  0.8    14.81 55500.44070439  9.9 743.4 3752755
BIAS bias_cal_346_02_01.fits                            UVES.2010-10-31T09:36:01.745.fits  0.0     0.00 55500.40002020  0.0   0.0 0
BIAS bias_cal_346_02_02.fits                            UVES.2010-10-31T09:36:47.328.fits  0.0     0.00 55500.40054778  0.0   0.0 0
BIAS bias_cal_346_02_03.fits                            UVES.2010-10-31T09:37:32.902.fits  0.0     0.00 55500.40107525  0.0   0.0 0
BIAS bias_cal_346_02_04.fits                            UVES.2010-10-31T09:38:18.475.fits  0.0     0.00 55500.40160272  0.0   0.0 0
BIAS bias_cal_346_02_05.fits                            UVES.2010-10-31T09:39:04.048.fits  0.0     0.00 55500.40213019  0.0   0.0 0
