SCI  pg0117p213_sci_564_01.fits                         UVES.2010-10-31T02:40:01.168.fits  0.8  3300.00 55500.11112463  9.8 743.7 4684112
WAV  thar_wav_564_01_01.fits                            UVES.2010-10-31T03:36:09.459.fits  0.8    15.00 55500.15010948  9.8 743.7 4684112
ORD  thar_ord_564_01_01.fits                            UVES.2010-10-31T11:11:50.649.fits  1.2     7.23 55500.46655844  9.7 743.8 4684109
FMT  thar_fmt_564_01_01.fits                            UVES.2010-10-31T11:10:02.780.fits  0.7    17.75 55500.46530995  9.7 743.8 4684109
FLAT flat_cal_564_01_01.fits                            UVES.2010-10-31T11:13:26.967.fits  0.8    10.85 55500.46767323  9.7 743.8 4684109
FLAT flat_cal_564_01_02.fits                            UVES.2010-10-31T11:14:45.815.fits  0.8    10.85 55500.46858582  9.7 743.9 4684109
FLAT flat_cal_564_01_03.fits                            UVES.2010-10-31T11:16:04.702.fits  0.8    10.85 55500.46949886  9.7 743.9 4684109
FLAT flat_cal_564_01_04.fits                            UVES.2010-10-31T11:17:23.929.fits  0.8    10.85 55500.47041584  9.7 743.9 4684109
FLAT flat_cal_564_01_05.fits                            UVES.2010-10-31T11:18:42.885.fits  0.8    10.85 55500.47132969  9.7 743.9 4684109
BIAS bias_cal_564_01_01.fits                            UVES.2010-10-31T09:43:45.631.fits  0.0     0.00 55500.40538925  0.0   0.0 0
BIAS bias_cal_564_01_02.fits                            UVES.2010-10-31T09:44:32.425.fits  0.0     0.00 55500.40593084  0.0   0.0 0
BIAS bias_cal_564_01_03.fits                            UVES.2010-10-31T09:45:19.219.fits  0.0     0.00 55500.40647244  0.0   0.0 0
BIAS bias_cal_564_01_04.fits                            UVES.2010-10-31T09:46:06.013.fits  0.0     0.00 55500.40701404  0.0   0.0 0
BIAS bias_cal_564_01_05.fits                            UVES.2010-10-31T09:46:52.817.fits  0.0     0.00 55500.40755575  0.0   0.0 0
