SCI  he2217m2818_sci_580_06.fits                        UVES.2010-06-15T07:07:43.890.fits  0.8  3767.00 55362.29703576  9.0 742.4 4690918
WAV  thar_wav_580_06_01.fits                            UVES.2010-06-15T08:11:39.007.fits  0.8     5.00 55362.34142369  9.0 742.2 4690918
ORD  thar_ord_580_06_01.fits                            UVES.2010-06-16T13:22:59.813.fits  1.2     7.23 55363.55763672  7.4 743.9 4690874
FMT  thar_fmt_580_06_01.fits                            UVES.2010-06-16T13:21:11.513.fits  0.7    17.75 55363.55638325  7.4 743.9 4690874
FLAT flat_cal_580_06_01.fits                            UVES.2010-06-16T13:33:00.274.fits  0.8    10.85 55363.56458650  7.4 744.2 4690874
FLAT flat_cal_580_06_02.fits                            UVES.2010-06-16T13:34:19.270.fits  0.8    10.85 55363.56550081  7.4 744.2 4690874
FLAT flat_cal_580_06_03.fits                            UVES.2010-06-16T13:35:38.137.fits  0.8    10.85 55363.56641362  7.4 744.2 4690874
FLAT flat_cal_580_06_04.fits                            UVES.2010-06-16T13:36:56.853.fits  0.8    10.85 55363.56732469  7.4 744.2 4690874
FLAT flat_cal_580_06_05.fits                            UVES.2010-06-16T13:38:16.001.fits  0.8    10.85 55363.56824075  7.4 744.2 4690874
BIAS bias_cal_580_06_01.fits                            UVES.2010-06-15T11:25:58.889.fits  0.0     0.00 55362.47637603  0.0   0.0 0
BIAS bias_cal_580_06_02.fits                            UVES.2010-06-15T11:26:45.683.fits  0.0     0.00 55362.47691763  0.0   0.0 0
BIAS bias_cal_580_06_03.fits                            UVES.2010-06-15T11:27:32.477.fits  0.0     0.00 55362.47745923  0.0   0.0 0
BIAS bias_cal_580_06_04.fits                            UVES.2010-06-15T11:28:19.272.fits  0.0     0.00 55362.47800083  0.0   0.0 0
BIAS bias_cal_580_06_05.fits                            UVES.2010-06-15T11:29:06.185.fits  0.0     0.00 55362.47854381  0.0   0.0 0
